X,Y,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxx_WaypointExtension,wptx1_WaypointExtension,ctx_CreationTimeExtension
145.533585995436,-37.4384310096502,725.145508,2017/10/03 11:07:13+00,,,HYAGGV02000000,IMG 4126,IMG 4126,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-10-03T11:07:13Z</ctx:CreationTime>      
145.534134004265,-37.4366849754006,726.798645,2017/08/27 09:16:44+00,,,HYC01GGV000000,IMG3284,IMG3284,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-27T09:16:44Z</ctx:CreationTime>      
146.131368996575,-37.8527179732919,657.937073,2019/05/07 10:39:58+00,,,ICK01GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-05-07T10:39:58Z</ctx:CreationTime>      
146.131158024073,-37.8528929874301,660.027954,2019/05/07 10:52:23+00,,,ICK02GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-05-07T10:52:23Z</ctx:CreationTime>      
146.132679004222,-37.8518070280552,670.816162,2019/05/07 11:21:16+00,,,ICK03GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-05-07T11:21:16Z</ctx:CreationTime>      
145.944377034903,-37.8032179735601,631.28363,2017/07/06 13:16:58+00,,,JAC01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-06T13:16:58Z</ctx:CreationTime>      
145.943180015311,-37.8025029972196,623.560486,2017/07/06 13:44:31+00,,,JAC02GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-06T13:44:31Z</ctx:CreationTime>      
145.942441988736,-37.8026159852743,617.494934,2017/07/06 13:56:25+00,,,JAC03GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-06T13:56:25Z</ctx:CreationTime>      
145.943643031642,-37.8057120088488,672.013916,2018/07/10 10:46:44+00,,,JAK01GGV,6810,6810,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T10:46:44Z</ctx:CreationTime>      
145.943078007549,-37.805746961385,678.393982,2018/07/10 10:55:55+00,,,JAK02GGV,6817,6817,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T10:55:55Z</ctx:CreationTime>      
145.943159982562,-37.8054100088775,678.068848,2018/07/10 10:59:03+00,,,JAK03GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T10:59:03Z</ctx:CreationTime>      
145.9430579748,-37.8067950345576,690.686218,2018/07/10 11:11:27+00,,,JAK04GGV,6825,6825,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T11:11:27Z</ctx:CreationTime>      
145.942798973992,-37.8050110302866,668.931091,2018/07/10 12:14:08+00,,,JAK07GGV,6827,6827,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T12:14:08Z</ctx:CreationTime>      
145.943562984467,-37.8032430354506,633.522644,2018/07/10 12:51:31+00,,,JAK09GGV,6831,6831,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T12:51:31Z</ctx:CreationTime>      
145.943403812125,-37.8032157104462,,2018/07/11 07:38:30+00,,,JAK10GGV,6832,6832,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-11T07:38:30Z</ctx:CreationTime>      
145.942307962105,-37.8022890072316,641.2724,2018/07/10 13:18:44+00,,,JAK12GGV,6836,6836,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T13:18:44Z</ctx:CreationTime>      
145.942792017013,-37.8018310200423,636.486694,2018/07/10 13:26:55+00,,,JAK13GGV,6841,6841,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T13:26:55Z</ctx:CreationTime>      
145.943165011704,-37.8023159969598,623.838623,2018/07/10 13:36:20+00,,,JAK14GGV,6849,6849,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T13:36:20Z</ctx:CreationTime>      
145.943256039172,-37.8019819781184,616.549072,2018/07/10 13:37:08+00,,,JAK15GGV,6853,6853,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-10T13:37:08Z</ctx:CreationTime>      
145.433977972716,-37.4868240114301,646.990845,2019/01/03 10:50:55+00,,,JIH01GGV,0367,0367,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-01-03T10:50:55Z</ctx:CreationTime>      
145.437092017382,-37.5018220022321,510.765045,2019/01/03 13:48:24+00,,,JIH05GGV,7282,7282,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2019-01-03T13:48:24Z</ctx:CreationTime>      
145.322805019096,-37.4478690326214,555.548645,2018/12/23 11:15:59+00,,,KLA01GGV,0315,0315,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T11:15:59Z</ctx:CreationTime>      
145.32284701243,-37.4484020378441,559.327148,2018/12/23 11:24:46+00,,,KLA02GGV,0325,0325,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T11:24:46Z</ctx:CreationTime>      
145.324414009228,-37.4495640210807,567.989563,2018/12/23 12:13:41+00,,,KLA05GGV,0341,0341,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T12:13:41Z</ctx:CreationTime>      
145.326002966613,-37.4482649937272,561.750671,2018/12/23 12:49:59+00,,,KLA07GGV,0348,0348,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T12:49:59Z</ctx:CreationTime>      
145.325969019905,-37.4482659995556,561.026001,2018/12/23 12:50:46+00,,,KLA08GGV,0348,0348,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T12:50:46Z</ctx:CreationTime>      
145.326256016269,-37.4465150199831,558.064697,2018/12/23 13:06:02+00,,,KLA09GGV,0363,0363,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-12-23T13:06:02Z</ctx:CreationTime>      
145.320006972179,-37.447024974972,554.463989,2018/11/11 09:57:27+00,,,KLK01GGV,7264,7264,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-11-11T09:57:27Z</ctx:CreationTime>      
145.321051022038,-37.4452960398048,560.891113,2018/11/11 11:44:47+00,,,KLK04GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-11-11T11:44:47Z</ctx:CreationTime>      
145.321318991482,-37.4450950417668,558.18573,2018/11/11 11:53:14+00,,,KLK05GGV,7274,7274,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-11-11T11:53:14Z</ctx:CreationTime>      
145.956976041198,-37.4552059639245,888.389648,2017/06/30 12:06:03+00,,,KLM01GGV180017,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:06:03Z</ctx:CreationTime>      
145.933446027339,-37.5008200295269,,2017/06/30 10:05:03+00,,,KLM01GGV3,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T10:05:03Z</ctx:CreationTime>      
145.9344759956,-37.5008249748498,,2017/06/30 11:01:32+00,,,KLM02GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T11:01:32Z</ctx:CreationTime>      
145.956411017105,-37.4552590213716,889.799438,2017/06/30 12:15:55+00,,,KLM02GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:15:55Z</ctx:CreationTime>      
145.955643989146,-37.4554129969329,879.901245,2017/06/30 12:29:55+00,,,KLM03GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:29:55Z</ctx:CreationTime>      
145.955043006688,-37.4560399632901,868.950623,2017/06/30 12:39:38+00,,,KLM04GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:39:38Z</ctx:CreationTime>      
145.955779021606,-37.4563999660313,876.164246,2017/06/30 12:49:13+00,,,KLM05GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:49:13Z</ctx:CreationTime>      
145.955970967188,-37.4563520215452,875.927795,2017/06/30 12:57:03+00,,,KLM06GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-06-30T12:57:03Z</ctx:CreationTime>      
146.251182015985,-37.8798660356551,600.099121,2018/04/15 13:48:06+00,,,LCR01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-15T13:48:06Z</ctx:CreationTime>      
146.252150963992,-37.8809160366654,619.366821,2018/04/15 14:10:27+00,,,LCR02GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-15T14:10:27Z</ctx:CreationTime>      
146.267412984744,-37.9093310236931,,2018/04/15 10:48:30+00,,,LUR01GGV,6743,6743,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-04-15T10:48:30Z</ctx:CreationTime>      
145.540153970942,-37.4490659683943,766.30481,2017/07/26 09:41:35+00,,,MDE01GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-26T09:41:35Z</ctx:CreationTime>      
145.543715022504,-37.4504820071161,784.847961,2017/07/26 10:40:43+00,,,MDE02GGV000000,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-26T10:40:43Z</ctx:CreationTime>      
145.479799993336,-37.5070330314338,646.480896,2017/08/17 13:47:45+00,,,NOL01GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-17T13:47:45Z</ctx:CreationTime>      
145.473695034161,-37.5006720051169,705.716064,2017/07/08 07:58:38+00,,,NOL01GGV230065,IMAGE#02640,IMAGE#02640,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-08T07:58:38Z</ctx:CreationTime>      
145.482289670035,-37.5070559140295,,2017/08/22 00:11:05+00,,,NOL02GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-22T00:11:05Z</ctx:CreationTime>      
145.47707721591,-37.5057900790125,,2017/09/07 06:32:36+00,,,NOL03GGV,,,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-07T06:32:36Z</ctx:CreationTime>      
145.473667960614,-37.5005809776485,703.737793,2017/07/08 08:01:29+00,,,NOL03GGV230065,IMAGE$#02638,IMAGE$#02638,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-08T08:01:29Z</ctx:CreationTime>      
145.474281013012,-37.5005130004138,702.451172,2017/07/08 08:10:33+00,,,NOL04GGV160010,IMAGE#02646,IMAGE#02646,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-07-08T08:10:33Z</ctx:CreationTime>      
145.899190027267,-37.8613349888474,577.541138,2017/08/19 09:45:58+00,,,NTC01GGV165030,VID,VID,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-19T09:45:58Z</ctx:CreationTime>      
145.898947035894,-37.8617290221155,562.393127,2017/08/19 10:06:08+00,,,NTC02GGV170030,100-1595,100-1595,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-19T10:06:08Z</ctx:CreationTime>      
145.898947035894,-37.8617310337722,561.387634,2017/08/19 10:10:01+00,,,NTC03GGV170030,2ND,2ND,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-19T10:10:01Z</ctx:CreationTime>      
145.885211024433,-37.8225980233401,862.728394,2017/08/13 12:13:07+00,,,NTN01GGV320025,PH,PH,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-13T12:13:07Z</ctx:CreationTime>      
145.884681036696,-37.8248509950936,862.473633,2017/08/13 13:13:18+00,,,NTN02GGV000000,101 2988,101 2988,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-13T13:13:18Z</ctx:CreationTime>      
145.884772986174,-37.8258620202541,860.391968,2017/08/13 13:30:05+00,,,NTN03GGV125030,101 2995,101 2995,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-08-13T13:30:05Z</ctx:CreationTime>      
145.531786987558,-37.5003539957106,846.065857,2017/09/09 11:01:25+00,,,SCL01GGV000000,IMG3615,IMG3615,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-09T11:01:25Z</ctx:CreationTime>      
145.531784975901,-37.5003529898822,837.916931,2017/09/09 10:59:34+00,,,SCL02GGV000000,SECOND,SECOND,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2017-09-09T10:59:34Z</ctx:CreationTime>      
145.906668026,-37.3067489638925,1004.995361,2018/07/06 12:17:15+00,,,SDC01GGV000000,6784,6784,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T12:17:15Z</ctx:CreationTime>      
145.903046960011,-37.3027010075748,968.785889,2018/07/06 13:32:30+00,,,SDC02GGV000000,6787,6787,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T13:32:30Z</ctx:CreationTime>      
145.903477035463,-37.3033879883587,978.277893,2018/07/06 13:46:26+00,,,SDC03GGV000000,6790,6790,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T13:46:26Z</ctx:CreationTime>      
145.902742026374,-37.305207028985,948.997986,2018/07/06 14:20:07+00,,,SDC04GGV000000,6793,6793,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T14:20:07Z</ctx:CreationTime>      
145.902972025797,-37.3055979609489,955.315979,2018/07/06 14:27:49+00,,,SDC05GGV000000,6801,6801,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T14:27:49Z</ctx:CreationTime>      
145.902695003897,-37.3073419835418,926.064026,2018/07/06 14:52:49+00,,,SDC06GGV000000,6804,6804,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T14:52:49Z</ctx:CreationTime>      
145.904272980988,-37.3094529658556,946.834167,2018/07/06 15:19:12+00,,,SDC07GGV000000,6808,6808,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-06T15:19:12Z</ctx:CreationTime>      
145.617238981649,-37.5564789678901,631.670044,2018/07/13 11:40:21+00,,,SDG07GGV,0235,0235,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T11:40:21Z</ctx:CreationTime>      
145.616109017283,-37.5592579878867,761.644775,2018/07/13 12:11:30+00,,,SDG11GGV,0245,0245,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T12:11:30Z</ctx:CreationTime>      
145.615880023688,-37.5592230353504,758.385742,2018/07/13 12:19:35+00,,,SDG12GGV,0248,0248,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T12:19:35Z</ctx:CreationTime>      
145.614710999653,-37.5597390253097,775.539856,2018/07/13 12:37:33+00,,,SDG13GGV,0253,0253,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T12:37:33Z</ctx:CreationTime>      
145.614901017398,-37.5605990085751,784.269226,2018/07/13 12:57:57+00,,,SDG14GGV,0258,0258,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T12:57:57Z</ctx:CreationTime>      
145.617008982226,-37.559834998101,752.481689,2018/07/13 13:16:04+00,,,SDG15GGV,0260,0260,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T13:16:04Z</ctx:CreationTime>      
145.616827011108,-37.5597869697958,757.569763,2018/07/13 13:20:57+00,,,SDG16GGV,NA WHITE,NA WHITE,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T13:20:57Z</ctx:CreationTime>      
145.617639971897,-37.5595980416983,715.972961,2018/07/13 13:31:42+00,,,SDG17GGV,0264,0264,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T13:31:42Z</ctx:CreationTime>      
145.617791013792,-37.5589269865304,702.66626,2018/07/13 13:42:27+00,,,SDG18GGV,0268,0268,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T13:42:27Z</ctx:CreationTime>      
145.618200972676,-37.5580469705164,685.149475,2018/07/13 13:57:13+00,,,SDG19GGV,0275,0275,,,,,,,,Big Game,user,,,,,,,,        <gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>      ,        <wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>      ,        <ctx:CreationTime>2018-07-13T13:57:13Z</ctx:CreationTime>      
